event_id,session_id,user_id,event_time,event_type,page_type,device_type,location,value,user_agent,referrer
event_014563,session_000732,user_0752,2024-11-22 22:30:00,signup,home,desktop,FR,4.0770240144452075,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014564,session_002866,user_0151,2024-01-08 00:39:59,add_to_cart,profile,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014565,session_000079,user_0477,2024-06-18 03:58:29,scroll,profile,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014566,session_003820,user_0786,2024-02-04 08:33:02,login,search,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014567,session_001164,user_0113,2024-04-14 13:51:50,logout,checkout,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014568,session_000363,user_0976,2024-05-14 15:48:19,login,home,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014569,session_000285,user_0658,2024-01-23 19:45:52,scroll,checkout,desktop,UK,65.35658497360473,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014570,session_003995,user_0357,2024-05-04 10:42:58,scroll,home,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014571,session_003008,user_0332,2024-01-01 23:17:30,logout,blog,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014572,session_004343,user_0975,2024-05-24 13:33:52,purchase,about,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014573,session_001754,user_0084,2024-06-09 06:25:49,add_to_cart,blog,desktop,BR,5.022894919153298,Mozilla/5.0 (desktop) Browser/1.0,email
event_014574,session_001610,user_0103,2024-09-21 05:54:35,page_view,support,tablet,MX,20.666882843098243,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014575,session_003575,user_0166,2024-08-18 10:51:13,click,blog,mobile,IN,39.08070405682578,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014576,session_001310,user_0815,2024-06-25 17:34:00,purchase,product,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014577,session_003618,user_0784,2024-10-19 23:08:35,page_view,search,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014578,session_001227,user_0519,2024-06-23 19:26:43,page_view,support,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014579,session_001720,user_0397,2024-05-04 10:32:38,scroll,home,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014580,session_000094,user_0566,2024-01-30 03:39:27,add_to_cart,product,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014581,session_004176,user_0853,2024-04-30 14:53:56,click,blog,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014582,session_001587,user_0370,2024-04-30 09:45:33,page_view,support,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014583,session_004874,user_0738,2024-11-15 20:43:11,add_to_cart,product,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014584,session_003026,user_0098,2024-09-14 14:11:43,logout,home,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014585,session_000331,user_0300,2024-01-13 16:54:39,add_to_cart,checkout,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014586,session_001835,user_0287,2024-02-11 16:55:22,click,profile,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014587,session_001279,user_0741,2024-04-26 21:47:04,add_to_cart,home,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014588,session_003315,user_0118,2024-05-31 02:05:35,scroll,about,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014589,session_002152,user_0501,2024-03-03 21:04:37,add_to_cart,blog,tablet,US,20.527823017709636,Mozilla/5.0 (tablet) Browser/1.0,email
event_014590,session_004717,user_0604,2024-06-07 11:28:40,click,search,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014591,session_003362,user_0923,2024-03-10 03:23:10,purchase,profile,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014592,session_001714,user_0417,2024-10-01 16:21:31,login,profile,desktop,JP,62.14793132826496,Mozilla/5.0 (desktop) Browser/1.0,email
event_014593,session_001919,user_0507,2024-08-02 23:59:18,click,blog,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014594,session_000721,user_0949,2024-07-31 03:04:05,signup,product,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014595,session_004641,user_0363,2024-02-24 15:47:05,page_view,support,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014596,session_002144,user_0171,2024-08-20 16:18:34,add_to_cart,home,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014597,session_000101,user_0939,2024-04-18 00:41:28,page_view,profile,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014598,session_001591,user_0374,2024-12-07 09:42:49,purchase,home,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014599,session_004908,user_0474,2024-05-08 15:30:30,add_to_cart,support,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014600,session_003395,user_0889,2024-04-04 15:00:17,login,blog,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014601,session_001017,user_0055,2024-09-01 11:28:16,click,support,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014602,session_004882,user_0293,2024-08-11 05:17:08,add_to_cart,home,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014603,session_000091,user_0972,2024-04-28 00:00:50,purchase,about,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014604,session_003948,user_0388,2024-04-16 09:19:37,logout,search,mobile,BR,47.45386459966364,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014605,session_004178,user_0338,2024-05-21 08:55:01,logout,search,desktop,JP,12.008490048351383,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014606,session_004694,user_0312,2024-07-05 11:26:16,purchase,checkout,tablet,UK,67.02467597618435,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014607,session_001825,user_0496,2024-10-05 11:34:05,page_view,product,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014608,session_001628,user_0102,2024-04-23 12:19:22,logout,checkout,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014609,session_000016,user_0781,2024-03-10 09:37:28,scroll,search,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014610,session_002599,user_0892,2024-12-24 02:16:03,click,support,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014611,session_000366,user_0916,2024-08-10 21:21:31,scroll,checkout,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014612,session_000375,user_0096,2024-01-18 01:25:49,signup,profile,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014613,session_000061,user_0325,2024-10-20 07:47:46,signup,about,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014614,session_003868,user_0512,2024-10-16 18:26:53,logout,checkout,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014615,session_003067,user_0297,2024-02-05 17:47:09,click,blog,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014616,session_002746,user_0905,2024-07-20 20:38:30,logout,home,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014617,session_000431,user_0601,2024-08-02 02:49:26,page_view,search,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014618,session_002286,user_0954,2024-07-29 11:39:14,scroll,checkout,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014619,session_002508,user_0861,2024-07-30 09:54:22,login,search,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014620,session_002755,user_0986,2024-08-13 12:49:05,logout,product,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014621,session_004288,user_0092,2024-05-06 05:05:57,login,checkout,mobile,US,13.210760211133032,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014622,session_004674,user_0045,2024-08-07 16:31:40,click,search,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014623,session_000917,user_0890,2024-09-12 10:27:00,page_view,product,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014624,session_003140,user_0295,2024-10-02 00:54:02,purchase,home,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014625,session_000580,user_0475,2024-09-02 08:04:09,scroll,profile,desktop,JP,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014626,session_001628,user_0102,2024-04-23 12:17:36,scroll,profile,desktop,BR,3.1272720895595407,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014627,session_001115,user_0696,2024-11-22 20:55:07,add_to_cart,checkout,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014628,session_003007,user_0385,2024-11-26 10:08:02,logout,product,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014629,session_003865,user_0301,2024-02-10 11:51:52,logout,blog,mobile,BR,19.849937073127364,Mozilla/5.0 (mobile) Browser/1.0,email
event_014630,session_000316,user_0109,2024-01-05 02:23:16,scroll,profile,mobile,DE,24.149626054198492,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014631,session_000890,user_0006,2024-04-08 12:31:51,logout,checkout,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014632,session_004223,user_0822,2024-04-22 14:25:50,add_to_cart,blog,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014633,session_003939,user_0115,2024-06-10 03:49:55,page_view,profile,tablet,UK,70.66358268680719,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014634,session_001292,user_0916,2024-06-27 23:27:03,page_view,blog,mobile,US,81.95892490015754,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014635,session_003514,user_0624,2024-09-21 18:11:35,click,about,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014636,session_003737,user_0958,2024-01-19 15:37:09,logout,blog,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014637,session_001501,user_0556,2024-04-13 18:53:43,purchase,home,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014638,session_001208,user_0903,2024-09-06 12:07:16,scroll,product,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014639,session_001633,user_0272,2024-11-28 10:50:49,login,blog,mobile,JP,30.774041722747615,Mozilla/5.0 (mobile) Browser/1.0,email
event_014640,session_002039,user_0844,2024-11-15 18:18:43,add_to_cart,checkout,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014641,session_003280,user_0518,2024-02-07 09:12:26,signup,about,desktop,DE,39.92665335159992,Mozilla/5.0 (desktop) Browser/1.0,email
event_014642,session_003517,user_0407,2024-07-30 14:11:11,purchase,home,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014643,session_000037,user_0721,2024-04-27 12:12:11,purchase,blog,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014644,session_002050,user_0459,2024-01-29 20:59:56,logout,profile,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014645,session_002220,user_0078,2024-02-27 04:53:24,login,home,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014646,session_003848,user_0714,2024-12-08 13:01:28,purchase,product,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014647,session_003225,user_0609,2024-09-30 10:04:33,add_to_cart,home,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014648,session_002615,user_0421,2024-05-03 17:12:46,logout,home,mobile,CA,5.107456089077833,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014649,session_003069,user_0881,2024-06-15 12:00:31,click,blog,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014650,session_002811,user_0246,2024-08-30 16:35:43,signup,product,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014651,session_004829,user_0921,2024-06-10 16:30:37,add_to_cart,support,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014652,session_003281,user_0893,2024-10-18 09:57:09,logout,blog,desktop,DE,52.66882132812688,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014653,session_000538,user_0970,2024-02-03 07:20:50,click,support,mobile,MX,80.18341492536413,Mozilla/5.0 (mobile) Browser/1.0,email
event_014654,session_002186,user_0156,2024-01-26 03:37:53,login,profile,desktop,CA,83.47921641568557,Mozilla/5.0 (desktop) Browser/1.0,email
event_014655,session_004291,user_0638,2024-10-02 10:37:44,add_to_cart,about,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014656,session_003631,user_0215,2024-08-16 13:59:17,logout,home,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014657,session_003469,user_0334,2024-04-27 16:26:25,page_view,product,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014658,session_003347,user_0292,2024-04-06 17:50:02,login,home,tablet,CA,76.16881315501082,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014659,session_004529,user_0654,2024-05-23 09:58:27,click,home,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014660,session_000366,user_0916,2024-08-10 21:32:10,add_to_cart,product,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014661,session_004285,user_0154,2024-02-14 13:22:53,logout,product,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014662,session_000037,user_0721,2024-04-27 11:56:03,login,search,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014663,session_002147,user_0128,2024-01-07 13:24:46,click,product,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014664,session_000032,user_0083,2024-11-26 15:11:34,purchase,blog,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014665,session_000468,user_0186,2024-08-25 10:09:59,login,support,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014666,session_003626,user_0779,2024-08-20 10:01:29,add_to_cart,about,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014667,session_002884,user_0054,2024-05-02 07:38:57,login,profile,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014668,session_003347,user_0292,2024-04-06 17:50:59,page_view,about,tablet,CA,86.02252168186818,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014669,session_000418,user_0996,2024-03-23 07:32:13,signup,checkout,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014670,session_001292,user_0916,2024-06-27 23:30:56,page_view,search,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014671,session_004276,user_0813,2024-04-04 20:59:58,logout,product,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014672,session_004920,user_0328,2024-02-03 07:53:51,logout,profile,mobile,JP,35.39975200121825,Mozilla/5.0 (mobile) Browser/1.0,email
event_014673,session_004459,user_0820,2024-04-26 22:26:49,purchase,profile,desktop,JP,81.85845795002363,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014674,session_001941,user_0767,2024-06-27 04:13:54,page_view,about,mobile,DE,90.24025550220497,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014675,session_004664,user_0807,2024-01-27 20:30:37,signup,search,tablet,BR,49.73108769039365,Mozilla/5.0 (tablet) Browser/1.0,email
event_014676,session_003350,user_0255,2024-08-09 02:51:04,logout,checkout,tablet,AU,82.8592855455263,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014677,session_000731,user_0858,2024-07-11 14:43:19,add_to_cart,product,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014678,session_003409,user_0093,2024-02-03 20:26:10,purchase,search,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014679,session_000669,user_0316,2024-04-30 05:43:17,page_view,support,mobile,FR,20.37280643047049,Mozilla/5.0 (mobile) Browser/1.0,email
event_014680,session_001955,user_0349,2024-12-24 16:23:13,purchase,support,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014681,session_002671,user_0376,2024-10-31 15:02:19,logout,product,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014682,session_001029,user_0234,2024-03-29 03:42:43,logout,profile,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014683,session_002333,user_0736,2024-03-16 07:53:07,login,search,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014684,session_003218,user_0991,2024-08-24 14:07:20,logout,profile,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014685,session_004917,user_0967,2024-08-29 16:11:38,add_to_cart,home,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014686,session_002495,user_0980,2024-06-08 03:10:10,signup,about,mobile,IN,48.51089708537854,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014687,session_004018,user_0745,2024-08-11 03:23:42,click,product,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014688,session_004591,user_0567,2024-10-11 16:59:50,purchase,profile,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014689,session_002367,user_0709,2024-07-24 11:21:51,page_view,product,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014690,session_004505,user_0996,2024-08-26 02:19:10,add_to_cart,home,mobile,IN,67.82888335976226,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014691,session_002692,user_0723,2024-06-27 06:51:17,click,product,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014692,session_002463,user_0275,2024-03-12 20:12:29,logout,product,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014693,session_003650,user_0550,2024-07-30 09:14:19,click,blog,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014694,session_003857,user_0740,2024-04-04 10:54:06,purchase,search,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014695,session_003798,user_0326,2024-07-04 20:53:33,add_to_cart,search,mobile,US,30.038647499291727,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014696,session_002147,user_0128,2024-01-07 13:45:25,click,blog,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014697,session_004017,user_0126,2024-09-12 04:44:56,login,home,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014698,session_001991,user_0442,2024-03-24 01:33:13,add_to_cart,support,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014699,session_002613,user_0403,2024-08-24 02:58:30,signup,home,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014700,session_001949,user_0751,2024-04-28 23:16:43,click,checkout,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014701,session_002908,user_0717,2024-01-14 02:45:54,scroll,blog,mobile,FR,2.426247901347156,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014702,session_001096,user_0675,2024-11-28 21:04:13,scroll,home,desktop,AU,96.26008389143941,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014703,session_002604,user_0905,2024-03-11 00:40:39,add_to_cart,profile,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014704,session_002023,user_0786,2024-08-30 13:14:24,signup,profile,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014705,session_003874,user_0435,2024-08-01 11:51:36,purchase,search,desktop,JP,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014706,session_001977,user_0814,2024-12-21 01:49:17,add_to_cart,profile,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014707,session_000389,user_0256,2024-09-01 23:43:34,logout,product,tablet,US,79.09726861393456,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014708,session_002551,user_0809,2024-04-13 06:40:20,purchase,about,desktop,AU,95.58977349615215,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014709,session_000034,user_0210,2024-09-17 02:42:15,purchase,profile,mobile,DE,28.635617099752185,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014710,session_002813,user_0658,2024-04-08 07:14:54,purchase,support,tablet,BR,92.14755229534843,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014711,session_001567,user_0114,2024-07-02 06:00:00,logout,profile,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014712,session_004691,user_0683,2024-06-09 10:14:11,logout,blog,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014713,session_004809,user_0495,2024-06-20 08:17:35,login,search,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014714,session_002503,user_0416,2024-04-17 02:41:56,scroll,home,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014715,session_001050,user_0144,2024-07-01 20:49:59,add_to_cart,blog,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014716,session_001236,user_0987,2024-10-19 12:17:58,click,search,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014717,session_002076,user_0181,2024-10-29 07:46:29,click,support,mobile,JP,91.33731448446395,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014718,session_000660,user_0738,2024-05-01 12:43:38,purchase,support,tablet,MX,37.45156442460541,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014719,session_003068,user_0957,2024-09-27 18:28:15,purchase,blog,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_014720,session_004627,user_0399,2024-03-05 04:28:50,logout,about,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014721,session_002427,user_0569,2024-06-16 02:40:04,login,search,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014722,session_003413,user_0768,2024-11-06 18:38:27,click,checkout,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014723,session_002427,user_0569,2024-06-16 02:24:04,scroll,blog,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014724,session_002487,user_0182,2024-11-23 17:28:45,page_view,search,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014725,session_000467,user_0713,2024-10-09 02:40:21,signup,search,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014726,session_004095,user_0034,2024-12-10 15:37:40,add_to_cart,support,tablet,JP,48.73559297024978,Mozilla/5.0 (tablet) Browser/1.0,email
event_014727,session_001563,user_0438,2024-11-03 04:19:21,login,product,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014728,session_001621,user_0432,2024-01-23 00:08:38,add_to_cart,product,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014729,session_004172,user_0458,2024-06-19 08:47:27,login,product,mobile,FR,39.802339845286916,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014730,session_004797,user_0776,2024-05-18 09:38:58,signup,support,tablet,US,40.51762680589954,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014731,session_001957,user_0837,2024-03-25 00:37:14,login,blog,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014732,session_004174,user_0152,2024-11-26 16:53:47,logout,checkout,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_014733,session_004966,user_0354,2024-01-01 04:59:07,add_to_cart,support,desktop,BR,89.39140605195644,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014734,session_002716,user_0756,2024-08-22 20:26:02,scroll,product,desktop,BR,58.59574264419023,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_014735,session_004045,user_0849,2024-12-18 21:51:38,scroll,blog,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014736,session_000319,user_0357,2024-07-03 22:14:45,purchase,about,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_014737,session_002256,user_0430,2024-07-31 22:07:52,scroll,home,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_014738,session_004627,user_0399,2024-03-05 04:12:35,add_to_cart,profile,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_014739,session_003055,user_0749,2024-08-15 05:33:04,logout,support,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_014740,session_000723,user_0536,2024-12-11 14:54:29,logout,home,desktop,DE,37.22809776187762,Mozilla/5.0 (desktop) Browser/1.0,email
event_014741,session_002092,user_0878,2024-10-24 20:59:22,signup,profile,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_014742,session_002775,user_0241,2024-05-04 19:16:22,page_view,about,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_014743,session_001787,user_0360,2024-10-18 05:07:25,page_view,blog,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014744,session_002005,user_0705,2024-05-26 12:44:47,purchase,search,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014745,session_001451,user_0215,2024-03-06 06:48:07,page_view,support,desktop,DE,0.4842934063433946,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_014746,session_004886,user_0686,2024-12-02 11:57:53,signup,blog,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_014747,session_002034,user_0016,2024-08-06 04:44:45,scroll,checkout,mobile,UK,78.65759485795596,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_014748,session_003383,user_0982,2024-11-06 21:09:22,click,home,tablet,AU,97.93902061211224,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014749,session_002450,user_0743,2024-10-14 04:46:48,page_view,about,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_014750,session_004430,user_0202,2024-01-06 08:41:22,page_view,profile,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_014751,session_004588,user_0031,2024-12-13 07:30:42,purchase,about,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_014752,session_001982,user_0153,2024-11-05 19:20:29,add_to_cart,product,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
